# This ASPECT-compatible file contains data to calculate the thermodynamic driving force in the PhaseTransitionKinetics material model. This table is for olivine <==> wadsleyite evaluated along an isentrope produced by the BurnMan software.
# POINTS: 501
#
# pressure (Pa), temperature (K), density a (kg/m3), density b (kg/m3), thermal expansivity a (1/K), thermal expansivity b (1/K), specific heat a (J/K/kg), specific heat b (J/K/kg), compressibility a (1/Pa), compressibility b (1/Pa), seismic Vp a (m/s), seismic Vp b (m/s), seismic dVp/dT a (m/s/K), seismic dVp/dT b (m/s/K), seismic Vs a (m/s), seismic Vs b (m/s), seismic dVs/dT a (m/s/K), seismic dVs/dT b (m/s/K), molar internal energy a (J/mol), molar internal energy b (J/mol), molar Gibbs a (J/mol), molar Gibbs b (J/mol), molar entropy a (J/mol), molar entropy b (J/mol), molar volume a (m^3/mol), molar volume b (m^3/mol), delta density (kg/m3), delta thermal expansivity (1/K), delta specific heat (J/K/kg), delta compressibility (1/Pa), delta internal energy (J/mol), delta molar Gibbs (J/mol), delta molar entropy (J/K/mol), delta molar volume (m^3/mol)
pressure	temperature	density_a	density_b	thermal_expansivity_a	thermal_expansivity_b	specific_heat_a	specific_heat_b	compressibility_a	compressibility_b	pressure_wave_velocity_a	pressure_wave_velocity_b	pressure_wave_velocity_T_derivative_a	pressure_wave_velocity_T_derivative_b	shear_wave_velocity_a	shear_wave_velocity_b	shear_wave_velocity_T_derivative_a	shear_wave_velocity_T_derivative_b	molar_internal_energy_a	molar_internal_energy_b	molar_gibbs_a	molar_gibbs_b	molar_entropy_a	molar_entropy_b	molar_volume_a	molar_volume_b	delta_density	delta_thermal_expansivity	delta_specific_heat	delta_compressibility	delta_molar_internal_energy	delta_molar_gibbs	delta_molar_entropy	delta_molar_volume
1.0064092600e+10	1.7061353204e+03	3.5990769959e+03	3.8157375276e+03	2.6218147939e-05	2.8449575425e-05	1.1734887955e+03	1.1886589575e+03	6.6418779878e-12	5.4300413518e-12	8.1715632010e+03	9.0133109307e+03	-4.8479620122e-01	-4.9407043454e-01	4.3250617460e+03	4.9731521598e+03	-3.5982980729e-01	-3.5872069142e-01	-1.6555877843e+06	-1.6344998983e+06	-1.8769304149e+06	-1.8705583865e+06	3.8100554971e+02	3.7536337709e+02	4.2597421554e-05	4.0178706971e-05	2.1666053174e+02	2.2314274858e-06	1.5170162050e+01	-1.2118366360e-12	2.1087885929e+04	6.3720283757e+03	-5.6421726182e+00	-2.4187145835e-06
1.0336092400e+10	1.7091790212e+03	3.6055437178e+03	3.8213451022e+03	2.5954122260e-05	2.8220368740e-05	1.1729196752e+03	1.1880698027e+03	6.5918863065e-12	5.3978049041e-12	8.1895960474e+03	9.0296326730e+03	-4.8159873447e-01	-4.9089405864e-01	4.3296878306e+03	4.9789928063e+03	-3.5866972934e-01	-3.5722416601e-01	-1.6547767124e+06	-1.6338723852e+06	-1.8665140266e+06	-1.8607803317e+06	3.8102416871e+02	3.7537867838e+02	4.2521020961e-05	4.0119747340e-05	2.1580138448e+02	2.2662464800e-06	1.5150127452e+01	-1.1940814023e-12	2.0904327253e+04	5.7336948623e+03	-5.6454903316e+00	-2.4012736215e-06
1.0608092200e+10	1.7122467753e+03	3.6119687462e+03	3.8269228876e+03	2.5695687800e-05	2.7995267184e-05	1.1723659176e+03	1.1874945074e+03	6.5427659326e-12	5.3660223609e-12	8.2074765221e+03	9.0458355147e+03	-4.7847263495e-01	-4.8777740856e-01	4.3342510483e+03	4.9847743029e+03	-3.5753806883e-01	-3.5575593215e-01	-1.6539436289e+06	-1.6332257355e+06	-1.8561275451e+06	-1.8510273310e+06	3.8104814753e+02	3.7539873070e+02	4.2445383881e-05	4.0061272334e-05	2.1495414134e+02	2.2995793842e-06	1.5128589776e+01	-1.1767435717e-12	2.0717893417e+04	5.1002140645e+03	-5.6494168329e+00	-2.3841115471e-06
1.0880092000e+10	1.7148668297e+03	3.6183962451e+03	3.8325215280e+03	2.5440419048e-05	2.7771541916e-05	1.1718019465e+03	1.1869001986e+03	6.4941483559e-12	5.3344040738e-12	8.2254318112e+03	9.0621500130e+03	-4.7538145862e-01	-4.8467549041e-01	4.3389206513e+03	4.9906646870e+03	-3.5641253433e-01	-3.5428798582e-01	-1.6531681225e+06	-1.6326403501e+06	-1.8455910195e+06	-1.8411221738e+06	3.8102798228e+02	3.7537341747e+02	4.2369986485e-05	4.0002749855e-05	2.1412528299e+02	2.3311228675e-06	1.5098252173e+01	-1.1597442821e-12	2.0527772416e+04	4.4688457262e+03	-5.6545648106e+00	-2.3672366299e-06
1.1152091800e+10	1.7172211567e+03	3.6248092425e+03	3.8381212348e+03	2.5189134173e-05	2.7550218121e-05	1.1712377172e+03	1.1862999237e+03	6.4461599833e-12	5.3030592120e-12	8.2433744561e+03	9.0784860972e+03	-4.7233791116e-01	-4.8161215685e-01	4.3436314905e+03	4.9965986018e+03	-3.5530126949e-01	-3.5283515459e-01	-1.6524197020e+06	-1.6320852292e+06	-1.8349736134e+06	-1.8311330725e+06	3.8098291414e+02	3.7532225340e+02	4.2295025681e-05	3.9944387012e-05	2.1331199227e+02	2.3610839486e-06	1.5062206594e+01	-1.1431007713e-12	2.0334472781e+04	3.8405409342e+03	-5.6606607375e+00	-2.3506386690e-06
1.1424091600e+10	1.7195768432e+03	3.6311836293e+03	3.8436937585e+03	2.4942962769e-05	2.7332700314e-05	1.1706870956e+03	1.1857118995e+03	6.3989768161e-12	5.2721389627e-12	8.2611793508e+03	9.0947151136e+03	-4.6935932520e-01	-4.7859429818e-01	4.3482890998e+03	5.0024817821e+03	-3.5421566969e-01	-3.5140214175e-01	-1.6516537969e+06	-1.6315151662e+06	-1.8243769148e+06	-1.8211601770e+06	3.8094090554e+02	3.7527358672e+02	4.2220778581e-05	3.9886476299e-05	2.1251012925e+02	2.3897375452e-06	1.5024803919e+01	-1.1268378534e-12	2.0138630665e+04	3.2167377721e+03	-5.6673188177e+00	-2.3343022823e-06
1.1696091400e+10	1.7219338905e+03	3.6375200488e+03	3.8492395076e+03	2.4701744348e-05	2.7118886222e-05	1.1701496173e+03	1.1851357683e+03	6.3525772391e-12	5.2416338529e-12	8.2788490470e+03	9.1108388460e+03	-4.6644362375e-01	-4.7562927326e-01	4.3528944572e+03	5.0083150845e+03	-3.5315494972e-01	-3.4999449878e-01	-1.6508707426e+06	-1.6309303942e+06	-1.8138007387e+06	-1.8112033714e+06	3.8090188765e+02	3.7522736829e+02	4.2147231615e-05	3.9829010301e-05	2.1171945883e+02	2.4171418739e-06	1.4986150966e+01	-1.1109433861e-12	1.9940348424e+04	2.5973672532e+03	-5.6745193622e+00	-2.3182213139e-06
1.1968091200e+10	1.7239250341e+03	3.6438518767e+03	3.8547969325e+03	2.4463724712e-05	2.6906788262e-05	1.1696062706e+03	1.1845469770e+03	6.3066920351e-12	5.2113308825e-12	8.2965563117e+03	9.1270324767e+03	-4.6356441708e-01	-4.7268892113e-01	4.3575778443e+03	5.0142272714e+03	-3.5210257080e-01	-3.4859342460e-01	-1.6501321963e+06	-1.6303931359e+06	-1.8031050320e+06	-1.8011247569e+06	3.8082759603e+02	3.7514486696e+02	4.2073993452e-05	3.9771589187e-05	2.1094505581e+02	2.4430635503e-06	1.4940706472e+01	-1.0953611526e-12	1.9739060432e+04	1.9802751091e+03	-5.6827290645e+00	-2.3024042647e-06
1.2240091000e+10	1.7257516901e+03	3.6501611456e+03	3.8603449171e+03	2.4229716113e-05	2.6697432272e-05	1.1690673397e+03	1.1839590871e+03	6.2614484553e-12	5.1813409161e-12	8.3142076628e+03	9.1431998021e+03	-4.6073428231e-01	-4.6978656988e-01	4.3622683479e+03	5.0201476501e+03	-3.5106692642e-01	-3.4720794709e-01	-1.6494046411e+06	-1.6298693827e+06	-1.7923663798e+06	-1.7909998473e+06	3.8073906957e+02	3.7504741380e+02	4.2001268954e-05	3.9714430522e-05	2.1018377153e+02	2.4677161589e-06	1.4891747340e+01	-1.0801075392e-12	1.9535258448e+04	1.3665325081e+03	-5.6916557741e+00	-2.2868384321e-06
1.2512090800e+10	1.7275760682e+03	3.6564338907e+03	3.8658668919e+03	2.4000295525e-05	2.6491574833e-05	1.1685406985e+03	1.1833825721e+03	6.2169384620e-12	5.1517467754e-12	8.3317298491e+03	9.1592652686e+03	-4.5796226481e-01	-4.6693491209e-01	4.3669096102e+03	5.0260202013e+03	-3.5005433654e-01	-3.4584639698e-01	-1.6486612653e+06	-1.6293319339e+06	-1.7816463908e+06	-1.7808893958e+06	3.8065314374e+02	3.7495207960e+02	4.1929214252e-05	3.9657702732e-05	2.0943300126e+02	2.4912793082e-06	1.4841873579e+01	-1.0651916867e-12	1.9329331387e+04	7.5699495639e+02	-5.7010641371e+00	-2.2715115204e-06
1.2784090600e+10	1.7293981725e+03	3.6626707126e+03	3.8713632115e+03	2.3775323708e-05	2.6289125463e-05	1.1680259409e+03	1.1828171116e+03	6.1731429471e-12	5.1225399988e-12	8.3491252276e+03	9.1752304334e+03	-4.5525045209e-01	-4.6413259437e-01	4.3715025351e+03	5.0318456589e+03	-3.4906509358e-01	-3.4450815640e-01	-1.6479023718e+06	-1.6287810064e+06	-1.7709448911e+06	-1.7707932920e+06	3.8056975726e+02	3.7485882152e+02	4.1857816886e-05	3.9601399203e-05	2.0869249893e+02	2.5138017550e-06	1.4791170630e+01	-1.0506029483e-12	1.9121365357e+04	1.5159909868e+02	-5.7109357363e+00	-2.2564176825e-06
1.3056090400e+10	1.7368461110e+03	3.6683855901e+03	3.8762647062e+03	2.3577237133e-05	2.6116984173e-05	1.1677944574e+03	1.1826186554e+03	6.1335835962e-12	5.0966544228e-12	8.3638478402e+03	9.1884988683e+03	-4.5292996150e-01	-4.6182682099e-01	4.3740882162e+03	5.0356923963e+03	-3.4832530403e-01	-3.4348363711e-01	-1.6461931055e+06	-1.6272723985e+06	-1.7624047767e+06	-1.7628223145e+06	3.8106987815e+02	3.7535597944e+02	4.1792607738e-05	3.9551323663e-05	2.0787911607e+02	2.5397470404e-06	1.4824198008e+01	-1.0369291734e-12	1.8920706959e+04	-4.1753779305e+02	-5.7138987013e+00	-2.2412840746e-06
1.3328090200e+10	1.7462903566e+03	3.6739008955e+03	3.8809464050e+03	2.3390332757e-05	2.5956630982e-05	1.1676630542e+03	1.1825486112e+03	6.0958218106e-12	5.0720893083e-12	8.3775748215e+03	9.2007794276e+03	-4.5077397017e-01	-4.5971061634e-01	4.3759418933e+03	5.0388218549e+03	-3.4768306180e-01	-3.4257637584e-01	-1.6441392461e+06	-1.6254182288e+06	-1.7546479837e+06	-1.7556191351e+06	3.8177395984e+02	3.7605923003e+02	4.1729868160e-05	3.9503611748e-05	2.0704550957e+02	2.5662982256e-06	1.4885556945e+01	-1.0237325023e-12	1.8721017289e+04	-9.7115141268e+02	-5.7147298118e+00	-2.2262564116e-06
1.3600090000e+10	1.7558154207e+03	3.6793838629e+03	3.8856035068e+03	2.3206687048e-05	2.5798671402e-05	1.1675378932e+03	1.1824842918e+03	6.0586189705e-12	5.0478233608e-12	8.3911797539e+03	9.2129621483e+03	-4.4865944248e-01	-4.5762807589e-01	4.3777327116e+03	5.0418943623e+03	-3.4705843022e-01	-3.4168573753e-01	-1.6420596552e+06	-1.6235405107e+06	-1.7469457385e+06	-1.7484659704e+06	3.8248343912e+02	3.7676751276e+02	4.1667682882e-05	3.9456264575e-05	2.0621964395e+02	2.5919843543e-06	1.4946398558e+01	-1.0107956097e-12	1.8519144457e+04	-1.5202318977e+03	-5.7159263599e+00	-2.2114183069e-06
1.3872089800e+10	1.7654158003e+03	3.6848354031e+03	3.8902368353e+03	2.3026191969e-05	2.5643025346e-05	1.1674185014e+03	1.1824251869e+03	6.0219588378e-12	5.0238480864e-12	8.4046667220e+03	9.2250506578e+03	-4.4658046016e-01	-4.5557799005e-01	4.3794631477e+03	5.0449123041e+03	-3.4644901785e-01	-3.4081108258e-01	-1.6399554695e+06	-1.6216403278e+06	-1.7392959482e+06	-1.7413608063e+06	3.8319763945e+02	3.7748015672e+02	4.1606037510e-05	3.9409271593e-05	2.0540143211e+02	2.6168333772e-06	1.5006685441e+01	-9.9811075138e-13	1.8315141636e+04	-2.0648580886e+03	-5.7174827281e+00	-2.1967659170e-06
1.4144089600e+10	1.7687825131e+03	3.6907876757e+03	3.8954726981e+03	2.2825239670e-05	2.5461155950e-05	1.1670151336e+03	1.1819883195e+03	5.9820968450e-12	4.9970207148e-12	8.4208407762e+03	9.2399060258e+03	-4.4417954636e-01	-4.5308475832e-01	4.3833149818e+03	5.0500199340e+03	-3.4560906077e-01	-3.3963967888e-01	-1.6388711708e+06	-1.6207718113e+06	-1.7292785063e+06	-1.7319196920e+06	3.8327934034e+02	3.7755175535e+02	4.1538937883e-05	3.9356302015e-05	2.0468502247e+02	2.6359162799e-06	1.4973185864e+01	-9.8507613020e-13	1.8099359437e+04	-2.6411856811e+03	-5.7275849848e+00	-2.1826358680e-06
1.4416089400e+10	1.7707351948e+03	3.6968269099e+03	3.9008256249e+03	2.2622694276e-05	2.5275775425e-05	1.1665562331e+03	1.1814745009e+03	5.9420050449e-12	4.9698262665e-12	8.4375304753e+03	9.2553123809e+03	-4.4174390994e-01	-4.5052638396e-01	4.3876121846e+03	5.0555654583e+03	-3.4473219068e-01	-3.3841785417e-01	-1.6380068564e+06	-1.6201270983e+06	-1.7187375301e+06	-1.7219593077e+06	3.8322017591e+02	3.7748027581e+02	4.1471078776e-05	3.9302295140e-05	2.0399871507e+02	2.6530811496e-06	1.4918267822e+01	-9.7217877834e-13	1.7879758083e+04	-3.2217775790e+03	-5.7399001027e+00	-2.1687836362e-06
1.4688089200e+10	1.7726900464e+03	3.7028334375e+03	3.9061546248e+03	2.2423829565e-05	2.5093308147e-05	1.1661072427e+03	1.1809702734e+03	5.9025197251e-12	4.9429715935e-12	8.4541052783e+03	9.2706257870e+03	-4.3935462043e-01	-4.4801009361e-01	4.3918648321e+03	5.0610668055e+03	-3.4387394167e-01	-3.3721607508e-01	-1.6371281286e+06	-1.6194694980e+06	-1.7082156501e+06	-1.7120142420e+06	3.8316361587e+02	3.7741104808e+02	4.1403806730e-05	3.9248676697e-05	2.0332118736e+02	2.6694785815e-06	1.4863030643e+01	-9.5954813165e-13	1.7658630608e+04	-3.7985918945e+03	-5.7525677883e+00	-2.1551300330e-06
1.4960089000e+10	1.7746470718e+03	3.7088077506e+03	3.9114600108e+03	2.2228542289e-05	2.4913683053e-05	1.1656678608e+03	1.1804753830e+03	5.8636262273e-12	4.9164498011e-12	8.4705670955e+03	9.2858475917e+03	-4.3701033539e-01	-4.4553479092e-01	4.3960736600e+03	5.0665246085e+03	-3.4303379486e-01	-3.3603384278e-01	-1.6362352352e+06	-1.6187991945e+06	-1.6977127142e+06	-1.7020843955e+06	3.8310961022e+02	3.7734403483e+02	4.1337111630e-05	3.9195440981e-05	2.0265226016e+02	2.6851407641e-06	1.4807522293e+01	-9.4717642626e-13	1.7436040732e+04	-4.3716813046e+03	-5.7655753903e+00	-2.1416706492e-06
1.5232088800e+10	1.7764514733e+03	3.7147630731e+03	3.9167570801e+03	2.2036196913e-05	2.4736178689e-05	1.1652309691e+03	1.1799805350e+03	5.8252244308e-12	4.8901816585e-12	8.4869852706e+03	9.3010476833e+03	-4.3470153059e-01	-4.4308854496e-01	4.4002924057e+03	5.0719913172e+03	-3.4220544670e-01	-3.3486339873e-01	-1.6353539207e+06	-1.6181420897e+06	-1.6871692763e+06	-1.6921112682e+06	3.8304254103e+02	3.7726343649e+02	4.1270842038e-05	3.9142432596e-05	2.0199400692e+02	2.6999817754e-06	1.4749565927e+01	-9.3504277237e-13	1.7211830945e+04	-4.9419919073e+03	-5.7791045396e+00	-2.1284094422e-06
1.5504088600e+10	1.7782419193e+03	3.7206882100e+03	3.9220325101e+03	2.1847200910e-05	2.4561336094e-05	1.1648025533e+03	1.1794937732e+03	5.7873809668e-12	4.8642278483e-12	8.5033002733e+03	9.3161651045e+03	-4.3243463222e-01	-4.4068050112e-01	4.4044739793e+03	5.0774207217e+03	-3.4139374417e-01	-3.3371100005e-01	-1.6344615263e+06	-1.6174752514e+06	-1.6766383237e+06	-1.6821471009e+06	3.8297635653e+02	3.7718338670e+02	4.1205118877e-05	3.9089783066e-05	2.0134430012e+02	2.7141351841e-06	1.4691219848e+01	-9.2315311856e-13	1.6986274855e+04	-5.5087772017e+03	-5.7929698258e+00	-2.1153358113e-06
1.5776088400e+10	1.7800394709e+03	3.7265819306e+03	3.9272845476e+03	2.1661533451e-05	2.4389179600e-05	1.1643832696e+03	1.1790160990e+03	5.7500939512e-12	4.8385919148e-12	8.5195047862e+03	9.3311917659e+03	-4.3020956111e-01	-4.3831118273e-01	4.4086118560e+03	5.0828063567e+03	-3.4059900648e-01	-3.3257719521e-01	-1.6335548086e+06	-1.6167953539e+06	-1.6661277772e+06	-1.6721997422e+06	3.8291312740e+02	3.7710599601e+02	4.1139951531e-05	3.9037507504e-05	2.0070261705e+02	2.7276461490e-06	1.4632829379e+01	-9.1150203631e-13	1.6759454750e+04	-6.0719649867e+03	-5.8071313869e+00	-2.1024440265e-06
1.6048088200e+10	1.7818441706e+03	3.7324447089e+03	3.9325134811e+03	2.1479103526e-05	2.4219645532e-05	1.1639728502e+03	1.1785472821e+03	5.7133502187e-12	4.8132675870e-12	8.5356006241e+03	9.3461289132e+03	-4.2802528740e-01	-4.3597964099e-01	4.4127067281e+03	5.0881488061e+03	-3.3982083456e-01	-3.3146154585e-01	-1.6326339872e+06	-1.6161025646e+06	-1.6556375076e+06	-1.6622691108e+06	3.8285280972e+02	3.7703123229e+02	4.1075330503e-05	3.8985600618e-05	2.0006877224e+02	2.7405420057e-06	1.4574431944e+01	-9.0008263165e-13	1.6531422546e+04	-6.6316031578e+03	-5.8215774248e+00	-2.0897298845e-06
1.6320088000e+10	1.7841549469e+03	3.7382372651e+03	3.9376723404e+03	2.1301422081e-05	2.4054644710e-05	1.1635921873e+03	1.1781152471e+03	5.6773952767e-12	4.7884698374e-12	8.5513770228e+03	9.3607613958e+03	-4.2590514546e-01	-4.3371799497e-01	4.4165900906e+03	5.0932838211e+03	-3.3907661595e-01	-3.3038603294e-01	-1.6316173932e+06	-1.6153145653e+06	-1.6453583718e+06	-1.6525431989e+06	3.8284525008e+02	3.7700957531e+02	4.1011682546e-05	3.8934524446e-05	1.9943507530e+02	2.7532226286e-06	1.4523059766e+01	-8.8892543925e-13	1.6302827924e+04	-7.1848270616e+03	-5.8356747623e+00	-2.0771581000e-06
1.6592087800e+10	1.7864977475e+03	3.7439983260e+03	3.9428068386e+03	2.1126828364e-05	2.3892179748e-05	1.1632205291e+03	1.1776925311e+03	5.6419633023e-12	4.7639764756e-12	8.5670396865e+03	9.3752983109e+03	-4.2382381613e-01	-4.3149294703e-01	4.4204240759e+03	5.0983696814e+03	-3.3834857438e-01	-3.2932843372e-01	-1.6305832100e+06	-1.6145100995e+06	-1.6351087233e+06	-1.6428431576e+06	3.8284284575e+02	3.7699283454e+02	4.0948576001e-05	3.8883822180e-05	1.9880851260e+02	2.7653513838e-06	1.4472001951e+01	-8.7798682663e-13	1.6073110515e+04	-7.7344343335e+03	-5.8500112076e+00	-2.0647538216e-06
1.6864087600e+10	1.7888433543e+03	3.7497306100e+03	3.9479200282e+03	2.0955150212e-05	2.3732078082e-05	1.1628564081e+03	1.1772772810e+03	5.6070276974e-12	4.7397688042e-12	8.5826025908e+03	9.3897535398e+03	-4.2177842937e-01	-4.2933262825e-01	4.4242191905e+03	5.1034166144e+03	-3.3763516445e-01	-3.2829726149e-01	-1.6295364455e+06	-1.6136941583e+06	-1.6248772418e+06	-1.6331578817e+06	3.8284263108e+02	3.7697801573e+02	4.0885977139e-05	3.8833461393e-05	1.9818941819e+02	2.7769278699e-06	1.4420872913e+01	-8.6725889328e-13	1.5842287212e+04	-8.2806399264e+03	-5.8646153530e+00	-2.0525157458e-06
1.7136087400e+10	1.7912307419e+03	3.7554315186e+03	3.9530084875e+03	2.0786429611e-05	2.3574434925e-05	1.1625012154e+03	1.1768714607e+03	5.5725963599e-12	4.7158582393e-12	8.5980510108e+03	9.4041113695e+03	-4.1977057988e-01	-4.2714599842e-01	4.4279629144e+03	5.1084123003e+03	-3.3693754405e-01	-3.2726319656e-01	-1.6284709143e+06	-1.6128604761e+06	-1.6146787168e+06	-1.6235019754e+06	3.8284844260e+02	3.7696901657e+02	4.0823910445e-05	3.8783473520e-05	1.9757696886e+02	2.7880053138e-06	1.4370245256e+01	-8.5673812057e-13	1.5610438223e+04	-8.8232586128e+03	-5.8794260274e+00	-2.0404369250e-06
1.7408087200e+10	1.7982203775e+03	3.7607476855e+03	3.9576496987e+03	2.0634203870e-05	2.3436146943e-05	1.1623407190e+03	1.1767233046e+03	5.5408761224e-12	4.6941548891e-12	8.6114807511e+03	9.4164342737e+03	-4.1801126206e-01	-4.2530966055e-01	4.4301220401e+03	5.1118690966e+03	-3.3641330077e-01	-3.2645245990e-01	-1.6266409746e+06	-1.6112586206e+06	-1.6062600731e+06	-1.6155955361e+06	3.8331269472e+02	3.7742384431e+02	4.0766202049e-05	3.8737991402e-05	1.9690201325e+02	2.8019430735e-06	1.4382585584e+01	-8.4672123332e-13	1.5382353995e+04	-9.3354629999e+03	-5.8888504102e+00	-2.0282106470e-06
1.7680087000e+10	1.8044928398e+03	3.7660963050e+03	3.9623410674e+03	2.0482094650e-05	2.3296925358e-05	1.1621543607e+03	1.1765387830e+03	5.5092082491e-12	4.6723738050e-12	8.6251321569e+03	9.4290016099e+03	-4.1624584102e-01	-4.2345245616e-01	4.4324913884e+03	5.1155312070e+03	-3.3587514420e-01	-3.2562211833e-01	-1.6249179237e+06	-1.6097657056e+06	-1.5975851037e+06	-1.6074336294e+06	3.8370535626e+02	3.7780592057e+02	4.0708305785e-05	3.8692126041e-05	1.9624476243e+02	2.8148307074e-06	1.4384422296e+01	-8.3683444403e-13	1.5152218121e+04	-9.8485256934e+03	-5.8994356903e+00	-2.0161797437e-06
1.7952086800e+10	1.8101384007e+03	3.7714695969e+03	3.9670735139e+03	2.0330420575e-05	2.3157176179e-05	1.1619465741e+03	1.1763237234e+03	5.4776430487e-12	4.6505592394e-12	8.6389646558e+03	9.4417719926e+03	-4.1447925638e-01	-4.2158120727e-01	4.4350398298e+03	5.1193678421e+03	-3.3532654258e-01	-3.2477668136e-01	-1.6232869176e+06	-1.6083666649e+06	-1.5886875154e+06	-1.5990494896e+06	3.8403607796e+02	3.7812501753e+02	4.0650307807e-05	3.8645968990e-05	1.9560391694e+02	2.8267556038e-06	1.4377149358e+01	-8.2708380934e-13	1.4920252649e+04	-1.0361974275e+04	-5.9110604377e+00	-2.0043388165e-06
1.8224086600e+10	1.8151677742e+03	3.7768662400e+03	3.9718453939e+03	2.0179248049e-05	2.3017000707e-05	1.1617184400e+03	1.1760795203e+03	5.4461897558e-12	4.6287212401e-12	8.6529717627e+03	9.4547381074e+03	-4.1271262755e-01	-4.1969762706e-01	4.4377631978e+03	5.1233742722e+03	-3.3476814809e-01	-3.2391717015e-01	-1.6217461155e+06	-1.6070595487e+06	-1.5795706894e+06	-1.5904464948e+06	3.8430650170e+02	3.7838280949e+02	4.0592223885e-05	3.8599538702e-05	1.9497915391e+02	2.8377526579e-06	1.4361080271e+01	-8.1746851569e-13	1.4686566802e+04	-1.0875805350e+04	-5.9236922099e+00	-1.9926851838e-06
1.8496086400e+10	1.8191492445e+03	3.7823183812e+03	3.9766953333e+03	2.0027404830e-05	2.2874942004e-05	1.1614536695e+03	1.1757842579e+03	5.4146542434e-12	4.6066924132e-12	8.6673287104e+03	9.4680775738e+03	-4.1092761499e-01	-4.1777718323e-01	4.4408051531e+03	5.1276887147e+03	-3.3418576180e-01	-3.2302630175e-01	-1.6203658306e+06	-1.6059149516e+06	-1.5700680200e+06	-1.5814606636e+06	3.8447489201e+02	3.7853705627e+02	4.0533710954e-05	3.8552463076e-05	1.9437695206e+02	2.8475371742e-06	1.4330588370e+01	-8.0796183013e-13	1.4450878948e+04	-1.1392643587e+04	-5.9378357385e+00	-1.9812478781e-06
1.8768086200e+10	1.8236590976e+03	3.7877061922e+03	3.9814794202e+03	1.9879316134e-05	2.2736579022e-05	1.1612144410e+03	1.1755213948e+03	5.3837630912e-12	4.5851075950e-12	8.6813860864e+03	9.4811296307e+03	-4.0919351026e-01	-4.1591388017e-01	4.4436384480e+03	5.1318009677e+03	-3.3363232536e-01	-3.2216958403e-01	-1.6188890081e+06	-1.6046743019e+06	-1.5607851329e+06	-1.5726883215e+06	3.8469590857e+02	3.7874433693e+02	4.0476053902e-05	3.8506139005e-05	1.9377322802e+02	2.8572628882e-06	1.4306953763e+01	-7.9865549618e-13	1.4214706253e+04	-1.1903188573e+04	-5.9515716407e+00	-1.9699148970e-06
1.9040086000e+10	1.8286773088e+03	3.7930321825e+03	3.9862003390e+03	1.9734803999e-05	2.2601728292e-05	1.1609992718e+03	1.1752890859e+03	5.3534890526e-12	4.5639473589e-12	8.6951558801e+03	9.4939062714e+03	-4.0750814393e-01	-4.1410478489e-01	4.4462710438e+03	5.1357191765e+03	-3.3310663071e-01	-3.2134531693e-01	-1.6173192567e+06	-1.6033412453e+06	-1.5517145588e+06	-1.5641221337e+06	3.8496716300e+02	3.7900223858e+02	4.0419219406e-05	3.8460535589e-05	1.9316815643e+02	2.8669242930e-06	1.4289814146e+01	-7.8954169366e-13	1.3978011469e+04	-1.2407574926e+04	-5.9649244210e+00	-1.9586838175e-06
1.9312085800e+10	1.8337369688e+03	3.7983320559e+03	3.9909007840e+03	1.9592509382e-05	2.2468710684e-05	1.1607897265e+03	1.1750626485e+03	5.3236092355e-12	4.5430206258e-12	8.7088311928e+03	9.5066034746e+03	-4.0585017818e-01	-4.1232170364e-01	4.4488594301e+03	5.1395945916e+03	-3.3259268925e-01	-3.2053395147e-01	-1.6157328655e+06	-1.6019924594e+06	-1.5426767187e+06	-1.5555853281e+06	3.8524289107e+02	3.7926443984e+02	4.0362821824e-05	3.8415237135e-05	1.9256872806e+02	2.8762013020e-06	1.4272922008e+01	-7.8058860968e-13	1.3740406099e+04	-1.2908609464e+04	-5.9784512326e+00	-1.9475846884e-06
1.9584085600e+10	1.8357608794e+03	3.8038337966e+03	3.9958555637e+03	1.9444318148e-05	2.2327276066e-05	1.1604696716e+03	1.1746856120e+03	5.2927789519e-12	4.5211501638e-12	8.7236569558e+03	9.5204852644e+03	-4.0409176469e-01	-4.1039154128e-01	4.4524258295e+03	5.1444113355e+03	-3.3199037089e-01	-3.1961306377e-01	-1.6146302509e+06	-1.6011306498e+06	-1.5324856675e+06	-1.5459104379e+06	3.8522504420e+02	3.7922924374e+02	4.0304442360e-05	3.8367603022e-05	1.9202176710e+02	2.8829579177e-06	1.4215940424e+01	-7.7162878816e-13	1.3499601065e+04	-1.3424770395e+04	-5.9958004595e+00	-1.9368393378e-06
1.9856085400e+10	1.8377854246e+03	3.8093103629e+03	4.0007912751e+03	1.9298392840e-05	2.2187751523e-05	1.1601554931e+03	1.1743146552e+03	5.2623468234e-12	4.4995182239e-12	8.7383967177e+03	9.5342948955e+03	-4.0236143741e-01	-4.0848861652e-01	4.4559590741e+03	5.1491939206e+03	-3.3139953453e-01	-3.1870533673e-01	-1.6135172189e+06	-1.6002590648e+06	-1.5223106464e+06	-1.5362486342e+06	3.8520890929e+02	3.7919558208e+02	4.0246497501e-05	3.8320269532e-05	1.9148091215e+02	2.8893586821e-06	1.4159162132e+01	-7.6282859945e-13	1.3258154163e+04	-1.3937987804e+04	-6.0133272026e+00	-1.9262279690e-06
